Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,122,1,0,0,13,0,25,12,173,122,51,4027.5385022189066
P1,3,125,0,0,1,2,1,6,138,125,13,4026.602970782969
P2,0,0,128,0,15,0,21,7,171,128,43,4025.804947342969
P3,0,1,0,125,9,0,16,2,153,125,28,4025.2935513864068
P4,0,0,0,1,83,1,1,0,86,83,3,4026.2614172071885
P5,0,0,0,1,7,124,26,16,174,124,50,4026.0877091264065
P6,1,0,0,1,0,1,38,2,43,38,5,4026.662456245156
P7,2,1,0,0,0,0,0,83,86,83,3,4025.41083543
