Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,256,0,0,0,48,0,46,11,361,256,105,7976.161449227498
P1,0,255,0,0,8,0,0,7,270,255,15,7983.041391311875
P2,0,0,256,0,8,0,44,31,339,256,83,7997.312312746093
P3,0,0,0,256,5,0,30,20,311,256,55,7971.880568921015
P4,0,0,0,0,171,0,0,0,171,171,0,8008.596579735704
P5,0,1,0,0,16,256,58,16,347,256,91,7968.731372094061
P6,0,0,0,0,0,0,78,0,78,78,0,8012.134606764842
P7,0,0,0,0,0,0,0,171,171,171,0,7979.862914438907
