Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,295,250,447,366,467,0,178,169,2172,295,1877,63759.47954563664
P1,71,0,140,121,275,375,462,3,1447,0,1447,63759.43863282988
P2,75,576,483,275,222,26,202,197,2056,483,1573,63759.33315448523
P3,22,769,273,806,180,259,53,303,2665,806,1859,63759.76305184129
P4,278,80,469,108,321,413,275,265,2209,321,1888,63758.97838787782
P5,85,114,120,79,80,139,290,526,1433,139,1294,63759.149669781735
P6,744,176,104,276,384,614,69,562,2929,69,2860,63758.84363019947
P7,478,83,12,17,119,222,519,23,1473,23,1450,63759.47615038793
