Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,110,68,16,15,42,4,29,12,296,110,186,7987.348269669374
P1,0,27,3,0,8,8,49,38,133,27,106,7986.853958483281
P2,23,11,16,31,9,86,60,7,243,16,227,7987.19843217164
P3,17,20,57,47,106,7,5,18,277,47,230,7987.188593854453
P4,11,3,30,10,13,28,2,143,240,13,227,7986.935691738281
P5,56,5,32,11,44,77,43,16,284,77,207,7987.5103404863285
P6,35,25,77,70,32,44,30,22,335,30,305,7987.523668257187
P7,4,97,25,72,2,2,38,0,240,0,240,7987.1622405794515
