Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1024,0,0,1,55,0,251,32,1363,1024,339,31853.601906520697
P1,0,1014,0,0,43,0,2,15,1074,1014,60,31853.982690633784
P2,0,8,1024,1,128,0,128,128,1417,1024,393,31847.778771109588
P3,0,1,0,1020,31,0,126,62,1240,1020,220,31849.5378413399
P4,0,0,0,1,677,0,0,0,678,677,1,31846.91329811504
P5,0,1,0,0,89,1024,207,95,1416,1024,392,31857.413947579837
P6,0,0,0,1,1,0,310,0,312,310,2,31845.782401224642
P7,0,0,0,0,0,0,0,692,692,692,0,31870.69786655648
