Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,1,18,15,0,13,13,5,47,112,1,111,4025.830852976719
P1,5,0,8,0,45,40,13,9,120,0,120,4026.4104291814074
P2,4,6,29,5,16,3,20,16,99,29,70,4026.190607999063
P3,18,5,3,42,12,7,20,12,119,42,77,4026.3376947484376
P4,25,33,18,13,15,20,16,7,147,15,132,4026.757794987344
P5,11,6,5,50,16,34,20,4,146,34,112,4026.0757826245313
P6,51,59,34,14,3,3,12,9,185,12,173,4025.9247679209375
P7,13,1,16,4,8,8,22,24,96,24,72,4026.134459301563
