Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,1,7,0,1,2,8,1,28,8,20,1016.1363840199999
P1,7,1,11,11,2,11,6,0,49,1,48,1016.1907509012499
P2,2,1,0,3,13,7,2,2,30,0,30,1016.4559662300001
P3,1,5,5,12,3,4,3,4,37,12,25,1016.3596257574999
P4,1,3,3,0,4,3,5,4,23,4,19,1016.06720685875
P5,1,2,4,2,7,4,4,3,27,4,23,1016.9175326824999
P6,9,17,1,1,1,0,0,9,38,0,38,1016.384960705
P7,3,2,1,3,1,1,4,9,24,9,15,1016.2344619649999
