Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,11,2,0,1,1,2,3,1,21,11,10,500.20120143624996
P1,0,7,2,0,3,0,1,1,14,7,7,500.28508008875
P2,0,1,11,0,0,0,3,2,17,11,6,500.59102475000003
P3,0,1,3,14,0,1,2,1,22,14,8,500.43726265500004
P4,0,1,0,0,9,0,0,1,11,9,2,499.67058003874996
P5,2,2,0,1,1,11,3,1,21,11,10,500.32624603
P6,2,1,0,0,1,1,4,0,9,4,5,500.66976249375
P7,1,1,0,0,1,1,0,9,13,9,4,499.89222586750003
