Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,124,1,0,0,11,0,31,1,168,124,44,4025.7678244307813
P1,0,123,0,1,5,1,2,1,133,123,10,4026.970353326251
P2,1,0,125,0,11,0,23,7,167,125,42,4026.1096135034377
P3,0,0,1,125,9,0,5,26,166,125,41,4025.2457346734377
P4,0,2,0,1,84,0,0,0,87,84,3,4025.737459224376
P5,0,1,1,0,5,127,29,11,174,127,47,4026.3566929676563
P6,3,0,0,1,2,0,38,0,44,38,6,4026.5562899428123
P7,0,1,1,0,1,0,0,82,85,82,3,4026.91842167125
