Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,127,46,11,15,206,153,117,174,849,127,722,31852.805092649018
P1,90,48,329,296,56,41,156,114,1130,48,1082,31853.341212266405
P2,203,314,352,107,95,101,78,131,1381,352,1029,31853.111773826422
P3,19,6,169,93,15,132,268,17,719,93,626,31853.26952370771
P4,419,300,18,244,233,230,55,39,1538,233,1305,31853.213717988023
P5,20,93,9,60,108,9,206,44,549,9,540,31853.633988833433
P6,136,57,101,160,267,50,88,116,975,88,887,31853.741179266868
P7,10,160,35,49,44,308,56,389,1051,389,662,31852.592234542088
