Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2,3,1,2,0,10,7,3,28,2,26,1016.4220467124998
P1,1,4,4,4,0,2,5,6,26,4,22,1016.4520680912499
P2,4,0,15,0,13,1,0,6,39,15,24,1016.50719792875
P3,3,4,1,5,5,4,5,1,28,5,23,1016.11484736125
P4,3,4,0,12,1,1,5,3,29,1,28,1016.6382193599999
P5,6,8,5,2,4,8,3,4,40,8,32,1016.2235632481248
P6,8,9,5,3,2,4,4,3,38,4,34,1015.945881605
P7,5,0,1,4,7,2,3,6,28,6,22,1016.4430648131249
