Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,512,0,0,0,48,0,117,15,692,512,180,15939.98120480961
P1,0,509,0,0,7,0,4,15,535,509,26,15919.229974306565
P2,0,3,512,0,64,0,64,64,707,512,195,15875.635382065586
P3,0,0,0,512,15,0,46,64,637,512,125,15910.135655566486
P4,0,0,0,0,346,0,0,0,346,346,0,15985.884636092816
P5,0,0,0,0,32,512,125,13,682,512,170,15921.609760061718
P6,0,0,0,0,0,0,156,0,156,156,0,15953.274224324528
P7,0,0,0,0,0,0,0,341,341,341,0,15967.210731552697
