Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,480,102,8,243,738,39,169,97,1876,480,1396,63759.06567508475
P1,94,388,403,351,359,381,262,15,2253,388,1865,63759.02354265776
P2,12,41,643,832,197,218,357,3,2303,643,1660,63759.795455238476
P3,348,250,294,187,405,494,15,638,2631,187,2444,63759.33437633415
P4,418,234,310,4,26,36,413,229,1670,26,1644,63759.253002164514
P5,403,526,189,196,183,625,228,235,2585,625,1960,63759.770232717834
P6,168,236,101,46,129,135,270,458,1543,270,1273,63758.777995403594
P7,125,271,100,189,11,120,334,373,1523,373,1150,63759.44194343893
