Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,124,0,0,2,5,0,30,9,170,124,46,4025.9108714782815
P1,0,125,0,1,7,0,1,0,134,125,9,4025.408595031719
P2,0,1,127,1,16,0,16,16,177,127,50,4027.9566671942193
P3,0,1,0,122,3,2,14,13,155,122,33,4026.052148265469
P4,2,0,1,1,85,0,0,0,89,85,4,4025.8384060240637
P5,0,0,0,0,12,124,29,5,170,124,46,4026.4570060971873
P6,0,0,0,1,0,2,38,2,43,38,5,4026.6278602190623
P7,2,1,0,0,0,0,0,83,86,83,3,4025.41083543
