Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,8,7,2,5,17,12,8,1,60,8,52,2023.9120684612499
P1,2,28,2,0,9,3,6,3,53,28,25,2024.1366237503128
P2,4,2,5,5,1,1,6,25,49,5,44,2023.9441551278123
P3,1,16,9,1,13,2,6,5,53,1,52,2023.634486651875
P4,22,8,0,9,0,18,13,5,75,0,75,2024.04111251875
P5,2,0,38,14,10,0,5,12,81,0,81,2023.614036288125
P6,14,1,1,13,11,26,11,1,78,11,67,2023.4070964165626
P7,11,2,7,17,3,2,9,12,63,12,51,2024.2184236653125
