Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,512,0,0,0,29,0,122,23,686,512,174,15948.0638202066
P1,0,509,0,0,9,0,8,4,530,509,21,15905.620931263791
P2,0,3,512,0,64,0,64,64,707,512,195,15875.635382065586
P3,0,0,0,512,32,0,42,56,642,512,130,15911.913661096485
P4,0,0,0,0,346,0,0,0,346,346,0,15985.884636092816
P5,0,0,0,0,32,512,120,24,688,512,176,15925.358182177499
P6,0,0,0,0,0,0,156,0,156,156,0,15953.274224324528
P7,0,0,0,0,0,0,0,341,341,341,0,15967.210731552697
