Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,33,16,36,170,93,58,52,63,521,33,488,15933.936553538126
P1,50,153,89,144,3,140,47,76,702,153,549,15934.16847929961
P2,84,59,88,47,21,83,90,53,525,88,437,15933.919660644882
P3,56,7,40,48,16,72,120,32,391,48,343,15933.597243477929
P4,15,104,71,11,137,11,52,14,415,137,278,15933.887272141876
P5,169,63,7,52,82,94,45,94,606,94,512,15934.353653050744
P6,16,3,15,2,141,15,18,156,366,18,348,15934.822084660394
P7,89,107,166,38,19,39,88,24,570,24,546,15934.276621966443
