Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,203,0,44,43,21,113,115,35,574,203,371,15933.957698742108
P1,31,163,20,15,1,76,93,25,424,163,261,15934.557241565311
P2,27,3,48,21,181,26,2,140,448,48,400,15933.801743574222
P3,121,198,179,251,67,72,6,29,923,251,672,15934.059454488986
P4,5,110,20,3,133,21,51,26,369,133,236,15934.062744211133
P5,47,16,68,57,57,70,38,159,512,70,442,15934.50415096422
P6,68,10,67,17,2,25,123,45,357,123,234,15934.370377653553
P7,10,12,66,105,50,109,84,53,489,53,436,15933.648157580468
