Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,0,1,1,1,0,2,1,2,8,0,8,252.05194353000002
P1,2,1,1,1,2,0,1,0,8,1,7,252.55854725
P2,1,1,2,0,0,1,2,0,7,2,5,252.19601392
P3,3,0,0,0,1,0,1,2,7,0,7,253.03850769000002
P4,1,2,0,0,3,1,0,1,8,3,5,252.23067402
P5,1,1,0,2,2,1,0,2,9,1,8,252.41447685999998
P6,0,1,0,1,0,0,2,0,4,2,2,251.9244074825
P7,0,1,4,3,0,3,1,1,13,1,12,252.02739236750003
