Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,256,0,0,0,16,0,63,6,341,256,85,7990.381849753358
P1,0,256,0,0,7,0,2,3,268,256,12,7983.539104251328
P2,0,0,256,0,16,0,47,16,335,256,79,7980.154546149296
P3,0,0,0,256,15,0,21,30,322,256,66,7982.401130147969
P4,0,0,0,0,171,0,0,0,171,171,0,8008.596579735704
P5,0,0,0,0,30,256,46,29,361,256,105,7969.870375320468
P6,0,0,0,0,1,0,77,1,79,77,2,8002.914695442967
P7,0,0,0,0,0,0,0,171,171,171,0,7979.862914438907
