Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,9,1,0,0,1,1,3,2,17,9,8,500.34480094625
P1,1,7,1,1,3,1,0,3,17,7,10,500.249212995
P2,1,1,0,1,3,0,3,0,9,0,9,500.73184669374996
P3,0,0,1,2,1,6,3,2,15,2,13,499.9884456425
P4,1,2,2,5,2,6,2,1,21,2,19,500.35241246749996
P5,0,1,6,7,0,0,1,5,20,0,20,500.10323226375
P6,4,1,5,0,6,1,1,1,19,1,18,500.054088235
P7,0,3,1,0,0,1,3,2,10,2,8,500.24934411625003
