Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,2,0,10,1,1,6,0,8,28,2,26,1037.5498008752
P1,19,15,0,12,2,13,5,3,69,15,54,1038.0955924799998
P2,5,0,7,5,1,7,2,7,34,7,27,1038.01364231
P3,10,7,0,9,1,7,2,6,42,9,33,1037.7194833656
P4,8,10,0,4,11,8,4,6,51,11,40,1037.5481882023998
P5,0,7,7,10,7,7,30,4,72,7,65,1038.0765762328
P6,3,1,1,6,27,1,4,8,51,4,47,1037.5542144803999
P7,3,10,25,3,0,1,3,8,53,8,45,1037.2230119736
