Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,24,0,0,0,0,0,0,0,24,24,0,1718.1944503872
P1,0,36,0,0,0,0,0,0,36,36,0,1725.3544578623998
P2,6,7,50,0,0,0,0,2,65,50,15,1731.9099740856
P3,1,0,0,50,0,0,0,2,53,50,3,1734.1893587128002
P4,5,3,0,0,50,0,0,11,69,50,19,1723.4243564392
P5,1,0,0,0,0,50,0,13,64,50,14,1726.0496911928
P6,13,4,0,0,0,0,50,5,72,50,22,1729.7776765999997
P7,0,0,0,0,0,0,0,17,17,17,0,1742.40839958
