Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,17,4,5,2,20,25,7,8,88,17,71,1169.0940628124
P1,1,2,8,12,11,0,4,2,40,2,38,1169.2009449032
P2,2,7,10,2,0,12,1,11,45,10,35,1169.1412878032
P3,6,0,6,12,4,1,7,0,36,12,24,1169.8763513611998
P4,2,36,2,1,6,1,12,3,63,6,57,1169.2258815832
P5,1,0,8,6,9,4,4,8,40,4,36,1169.1618499767999
P6,11,1,0,7,0,7,15,18,59,15,44,1169.71117116
P7,10,0,11,8,0,0,0,0,29,0,29,1169.1797723799998
