Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,8,0,0,0,3,0,61,50,11,1137.476097126
P1,0,50,1,0,0,0,13,0,64,50,14,1139.9465017388
P2,0,0,12,0,0,0,0,0,12,12,0,1238.3610420191999
P3,0,0,3,50,0,0,10,0,63,50,13,1127.9301614888
P4,0,0,8,0,50,0,3,0,61,50,11,1142.1176300060001
P5,0,0,10,0,0,50,0,0,60,50,10,1127.337589256
P6,0,0,0,0,0,0,18,0,18,18,0,1303.3580245992
P7,0,0,8,0,0,0,3,50,61,50,11,1138.0642757459998
