Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,10,0,16,16,0,6,1,1,50,10,40,2290.542385106
P1,0,10,0,0,2,0,19,19,50,10,40,2282.449460982
P2,18,0,22,1,0,2,6,1,50,22,28,2287.896047596
P3,17,16,1,3,2,10,0,1,50,3,47,2290.7132768543997
P4,2,0,1,1,41,2,0,3,50,41,9,2284.4452676851997
P5,2,4,3,17,0,21,0,3,50,21,29,2289.0309629424
P6,0,0,7,12,5,1,23,2,50,23,27,2288.2441244203997
P7,1,20,0,0,0,8,1,20,50,20,30,2291.2360839735998
