Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,13,5,2,3,2,2,0,0,27,13,14,1411.715021128
P1,11,43,0,0,0,0,0,0,54,43,11,1416.4971027276
P2,7,0,46,0,0,0,0,6,59,46,13,1435.2340993907999
P3,11,0,0,42,0,0,0,0,53,42,11,1415.7049264812
P4,3,0,0,0,46,0,0,10,59,46,13,1432.9568433772001
P5,5,0,0,0,0,45,0,8,58,45,13,1433.0884618832001
P6,0,0,0,0,0,0,46,13,59,46,13,1433.3816156556
P7,0,2,2,5,2,3,4,13,31,13,18,1411.5366182364
