Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,7,7,4,0,10,6,26,5,65,7,58,1376.4683332512
P1,9,7,22,27,2,0,0,3,70,7,63,1511.3952760644
P2,2,6,10,6,31,8,4,10,77,10,67,1420.7572059664
P3,3,2,6,1,0,0,0,10,22,1,21,1376.6465349208001
P4,10,6,0,0,4,27,8,3,58,4,54,1461.1854486496
P5,13,6,0,4,0,2,0,0,25,2,23,1417.0262384356001
P6,6,2,7,8,3,7,12,6,51,12,39,1363.9716453583999
P7,0,14,1,4,0,0,0,13,32,13,19,1462.6640062336
