Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,4,11,3,6,8,5,2,11,50,4,46,2289.3570270511996
P1,7,8,1,19,0,5,6,4,50,8,42,2288.7998552324
P2,0,2,13,0,19,7,1,8,50,13,37,2290.567488674
P3,6,5,4,11,7,2,14,1,50,11,39,2288.8879728352
P4,0,2,12,3,10,3,10,10,50,10,40,2288.4881000564
P5,14,4,13,3,1,8,3,4,50,8,42,2286.80659008
P6,0,7,2,4,2,20,3,12,50,3,47,2285.5246839476004
P7,19,11,2,4,3,0,11,0,50,0,50,2286.1258916832
