Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,4,4,4,4,0,1,28,7,52,4,48,1038.3527688968
P1,0,0,2,0,2,0,0,10,14,0,14,1038.2529869096002
P2,6,3,2,1,0,20,0,4,36,2,34,1038.409589762
P3,4,5,0,23,0,4,2,5,43,23,20,1036.8497114088
P4,0,14,19,3,19,3,3,7,68,19,49,1036.5200376552
P5,16,5,4,0,28,21,0,3,77,21,56,1038.1669959972
P6,0,19,19,17,0,0,0,6,61,0,61,1038.0994319868
P7,20,0,0,2,1,1,17,8,49,8,41,1037.1289873036
