Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,4,0,9,2,8,28,2,8,61,4,57,1169.4727010712
P1,23,8,9,5,10,0,2,4,61,8,53,1169.3186521636
P2,7,4,6,10,0,1,7,1,36,6,30,1169.5945282032
P3,1,7,6,13,19,0,6,20,72,13,59,1169.2393703532
P4,2,0,8,19,7,0,4,0,40,7,33,1168.7163925211999
P5,8,20,9,0,5,5,2,12,61,5,56,1169.2427749679998
P6,5,0,0,1,0,0,16,0,22,16,6,1169.8930816692
P7,0,11,3,0,1,16,11,5,47,5,42,1169.1138210304
