Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,0,0,2,0,2,0,0,10,14,0,14,1038.2529869096002
P1,16,1,1,0,16,2,13,8,57,1,56,1037.9611043892
P2,7,19,25,12,1,3,10,5,82,25,57,1037.8226079895999
P3,17,4,0,2,1,4,1,8,37,2,35,1037.4848184484
P4,1,1,12,17,4,3,5,6,49,4,45,1037.8766098028
P5,0,2,0,7,1,8,10,6,34,8,26,1037.3578624704
P6,0,23,6,8,21,8,11,4,81,11,70,1038.0985240884002
P7,9,0,4,4,4,22,0,3,46,3,43,1036.9259958216
