Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,25,0,0,0,0,0,0,0,25,25,0,1789.78588582
P1,0,36,0,0,0,0,0,0,36,36,0,1725.3544578623998
P2,3,0,50,0,0,0,0,7,60,50,10,1694.1231374584
P3,3,1,0,50,0,0,0,0,54,50,4,1720.3095188168004
P4,3,0,0,0,50,0,0,14,67,50,17,1743.9457826384
P5,7,3,0,0,0,50,0,7,67,50,17,1684.4101715048
P6,7,10,0,0,0,0,50,6,73,50,23,1690.2827520535998
P7,2,0,0,0,0,0,0,16,18,16,2,1783.0966587056
