Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,25,0,0,0,0,0,0,0,25,25,0,1789.78588582
P1,0,36,0,0,0,0,0,1,37,36,1,1827.8490696023998
P2,7,0,49,0,0,0,0,4,60,49,11,1657.76731299
P3,2,0,1,49,0,0,0,0,52,49,3,1586.8771276492002
P4,7,7,0,1,49,0,1,5,70,49,21,1472.5110416228
P5,2,0,0,0,0,50,0,13,65,50,15,1797.6411266256
P6,7,7,0,0,1,0,49,7,71,49,22,1648.98456575
P7,0,0,0,0,0,0,0,20,20,20,0,2049.8922348
