Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,6,0,0,0,4,0,60,50,10,1003.4913692672
P1,0,50,0,0,0,0,16,0,66,50,16,1253.9760856704
P2,0,0,16,0,0,0,0,0,16,16,0,1651.1480560256
P3,0,0,6,50,0,0,5,0,61,50,11,1075.4765262716
P4,0,0,8,0,50,0,0,0,58,50,8,924.8912925728
P5,0,0,7,0,0,50,4,0,61,50,11,1107.3824453288
P6,0,0,0,0,0,0,19,0,19,19,0,1375.7668037436001
P7,0,0,7,0,0,0,2,50,59,50,9,962.4587431
