Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,26,8,5,4,0,12,0,5,60,26,34,1033.5799588996001
P1,0,0,5,4,3,1,0,9,22,0,22,1033.053545
P2,0,0,7,0,0,0,0,10,17,7,10,1043.9950332672001
P3,16,0,0,4,0,4,19,7,50,4,46,1054.8308153076
P4,0,4,8,4,5,0,0,9,30,5,25,1039.5630683916002
P5,4,27,7,6,34,7,26,3,114,7,107,1035.11618423
P6,2,0,3,4,1,19,0,4,33,0,33,1032.4515066124
P7,2,11,15,24,7,7,5,3,74,3,71,1029.1903982116
