Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,4,1,6,5,0,1,7,30,6,24,1424.7859687788
P1,12,1,6,12,9,28,6,0,74,1,73,1423.8035879144
P2,4,1,2,3,4,2,19,9,44,2,42,1423.8871831956
P3,10,19,21,12,5,11,6,1,85,12,73,1423.5100307444002
P4,0,3,13,0,14,0,4,13,47,14,33,1423.332859044
P5,3,1,5,5,5,2,8,10,39,2,37,1423.1865272556001
P6,10,21,2,4,4,0,4,2,47,4,43,1424.0439443536004
P7,5,0,0,8,4,7,2,8,34,8,26,1423.5645875936
