Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,6,0,0,0,5,0,61,50,11,1075.9001484116
P1,0,50,10,0,0,0,1,0,61,50,11,1199.8119335204
P2,0,0,15,0,0,0,1,0,16,15,1,1620.3600816684002
P3,0,0,2,47,0,0,11,0,60,47,13,1091.4870605592
P4,0,0,3,3,50,0,7,2,65,50,15,925.23466206
P5,0,0,7,0,0,50,3,0,60,50,10,1034.9736661844
P6,0,0,0,0,0,0,19,0,19,19,0,1375.7668037436001
P7,0,0,7,0,0,0,3,48,58,48,10,1031.0569658324
