Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,0,0,0,0,0,9,59,50,9,1023.911438918
P1,0,50,0,0,0,3,0,6,59,50,9,1026.8765468387999
P2,0,0,50,0,0,3,1,7,61,50,11,910.0315427959999
P3,0,0,0,50,0,0,0,3,53,50,3,1076.898896206
P4,0,0,0,0,50,3,0,7,60,50,10,903.1882581808
P5,0,0,0,0,0,41,0,0,41,41,0,1181.0008678396
P6,0,0,0,0,0,0,49,7,56,49,7,1046.1942186388
P7,0,0,0,0,0,0,0,11,11,11,0,1133.678740502
