Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,6,7,0,1,2,1,1,9,27,6,21,1728.7465219515998
P1,1,4,9,10,4,16,2,9,55,4,51,1728.795516962
P2,6,2,12,2,17,25,27,7,98,12,86,1728.3304910599998
P3,21,0,4,5,1,0,9,0,40,5,35,1729.1006593788
P4,7,4,12,24,16,3,1,1,68,16,52,1729.2245664524003
P5,0,1,1,0,0,2,7,16,27,2,25,1729.2465505595999
P6,1,23,8,7,10,0,3,2,54,3,51,1729.4014940248
P7,8,9,4,1,0,3,0,6,31,6,25,1728.4625644707999
