Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,5,28,10,1,0,0,1,0,45,5,40,1169.1728763608003
P1,1,2,4,10,3,0,10,1,31,2,29,1169.300480846
P2,8,1,4,8,19,5,9,13,67,4,63,1168.6493759231998
P3,12,0,9,28,0,9,2,2,62,28,34,1170.068862924
P4,0,4,3,0,19,9,11,0,46,19,27,1168.628850938
P5,4,8,0,1,0,27,15,4,59,27,32,1169.9814291024002
P6,18,4,10,2,8,0,1,2,45,1,44,1169.5658302372003
P7,2,3,10,0,1,0,1,28,45,28,17,1169.2236156484
