Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,22,1,1,1,3,4,16,0,48,22,26,1729.1162462336001
P1,7,3,9,9,3,2,27,6,66,3,63,1729.1836977056
P2,5,3,6,8,3,12,0,8,45,6,39,1729.2789945572
P3,4,0,15,5,8,4,1,10,47,5,42,1728.3786621012
P4,1,19,13,1,0,17,0,4,55,0,55,1728.9059238408
P5,1,24,1,6,5,0,0,3,40,0,40,1728.8870420479998
P6,6,0,0,19,3,2,5,7,42,5,37,1728.9291381852
P7,4,0,5,1,25,9,1,12,57,12,45,1728.6286601883999
