Process,P0,P1,P2,P3,P4,P5,P6,P7,num_total,num_local,num_remote,L
P0,50,0,6,0,0,0,4,2,62,50,12,1007.3019256791999
P1,0,50,7,0,0,0,3,0,60,50,10,1035.0392313044
P2,0,0,16,0,0,0,0,0,16,16,0,1651.1480560256
P3,0,0,9,50,0,0,3,0,62,50,12,1240.2492284876
P4,0,0,8,0,50,0,1,0,59,50,9,997.3000717172
P5,0,0,4,0,0,50,7,0,61,50,11,1015.0185222572
P6,0,0,0,0,0,0,16,0,16,16,0,1158.5404663104
P7,0,0,0,0,0,0,16,48,64,48,16,1249.9938201984
